SignUpId,CreditCard,Age,Gender,RegionCode,DeviceType,NoOfDevicesUsed,HoursPerDay,isPremiumserviceUsed,keyPress,NoShowsWatched,EoFEvents,EmptySearchResults,Wifi/MobileData,WatchSession,RecommendationSuccess,ExtenstionofTrails,GlobalEvent,DetectedMAC,ProfiledAge,WeekOfMonth,MostActiveTimeofDayForDataUsage,VPN,DownloadHistory,NoConnectedDevicesinHome,CostOfDevices,BoughtMembership
eab02898-0f6b-11eb-8b8c-186590d21c4d,2,81,1,1000,3,2,12,1,476,2,8,4,2,1,10,1,1,eab02f5a-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,1,40,1587555,1
eab1b2e4-0f6b-11eb-8b8c-186590d21c4d,2,71,1,1003,3,2,19,1,896,9,8,3,2,3,1,3,0,eab1b8de-0f6b-11eb-8b8c-186590d21c4d,2,2,3,0,4,66,96731,0
eab3136e-0f6b-11eb-8b8c-186590d21c4d,3,53,2,1000,4,5,18,1,198,7,8,1,2,4,6,2,1,eab31800-0f6b-11eb-8b8c-186590d21c4d,1,3,1,1,3,78,1036224,1
eab46958-0f6b-11eb-8b8c-186590d21c4d,0,16,2,1000,1,1,6,1,507,2,6,2,1,4,9,0,1,eab46eda-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,3,47,1950546,0
eab5e012-0f6b-11eb-8b8c-186590d21c4d,2,94,2,1000,1,4,17,0,558,6,8,2,1,4,3,1,1,eab5e5b2-0f6b-11eb-8b8c-186590d21c4d,0,1,2,0,1,29,1407931,0
eab75bb8-0f6b-11eb-8b8c-186590d21c4d,0,17,1,1009,1,5,7,1,583,3,9,3,2,1,8,3,1,eab7614e-0f6b-11eb-8b8c-186590d21c4d,0,1,2,1,4,44,513768,0
eab8ad56-0f6b-11eb-8b8c-186590d21c4d,1,97,1,1009,1,5,18,1,378,2,8,2,2,2,13,2,1,eab8b24c-0f6b-11eb-8b8c-186590d21c4d,1,3,3,1,3,41,903003,1
eaba0b10-0f6b-11eb-8b8c-186590d21c4d,3,33,2,1002,2,4,17,0,722,4,3,2,1,3,3,3,0,eaba1092-0f6b-11eb-8b8c-186590d21c4d,0,3,1,1,3,22,1844632,0
eabb692e-0f6b-11eb-8b8c-186590d21c4d,3,58,1,1009,2,4,19,1,112,7,8,2,2,1,5,3,1,eabb6df2-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,0,3,1892726,1
eabd0c7a-0f6b-11eb-8b8c-186590d21c4d,2,55,1,1003,2,4,1,0,597,2,8,2,1,3,5,0,0,eabd1256-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,3,22,1822787,0
eabe7fba-0f6b-11eb-8b8c-186590d21c4d,1,61,1,1004,5,1,6,1,405,8,8,4,2,3,7,1,1,eabe855a-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,4,39,792166,1
eac00790-0f6b-11eb-8b8c-186590d21c4d,3,45,1,1006,2,4,9,0,413,5,8,1,2,4,8,1,1,eac00dd0-0f6b-11eb-8b8c-186590d21c4d,0,4,3,0,1,52,1880070,0
eac19baa-0f6b-11eb-8b8c-186590d21c4d,2,75,2,1003,1,3,17,0,211,4,8,1,2,1,4,2,1,eac1a064-0f6b-11eb-8b8c-186590d21c4d,1,3,3,1,4,41,1735024,1
eac2f6d0-0f6b-11eb-8b8c-186590d21c4d,3,43,1,1007,5,4,6,1,264,1,8,1,2,2,14,0,1,eac2fbee-0f6b-11eb-8b8c-186590d21c4d,0,4,4,1,1,85,1436591,0
eac46a7e-0f6b-11eb-8b8c-186590d21c4d,3,50,2,1008,5,3,8,0,427,8,8,2,2,3,4,0,1,eac471d6-0f6b-11eb-8b8c-186590d21c4d,0,3,1,1,2,42,844704,1
eac5ef16-0f6b-11eb-8b8c-186590d21c4d,1,81,2,1003,4,3,6,0,713,7,8,4,1,4,7,0,0,eac5f4fc-0f6b-11eb-8b8c-186590d21c4d,1,2,3,1,0,65,763863,0
eac755d6-0f6b-11eb-8b8c-186590d21c4d,2,58,1,1002,4,4,8,0,694,5,8,2,2,1,6,3,1,eac75be4-0f6b-11eb-8b8c-186590d21c4d,2,3,2,0,1,99,1139156,1
eac8d87a-0f6b-11eb-8b8c-186590d21c4d,3,84,1,1000,3,1,17,0,673,4,8,4,2,2,5,0,1,eac8dd5c-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,2,64,456664,1
eaca6726-0f6b-11eb-8b8c-186590d21c4d,2,22,1,1004,5,2,7,1,331,9,1,1,2,2,2,3,1,eaca6c1c-0f6b-11eb-8b8c-186590d21c4d,1,3,2,0,3,38,1028400,1
eacc3eb6-0f6b-11eb-8b8c-186590d21c4d,2,82,2,1004,2,4,1,1,834,6,8,1,1,1,10,0,0,eacc47ee-0f6b-11eb-8b8c-186590d21c4d,1,1,1,1,0,42,1754004,0
eacdd500-0f6b-11eb-8b8c-186590d21c4d,1,61,1,1005,5,1,14,1,547,9,8,2,2,1,6,0,1,eacdd9f6-0f6b-11eb-8b8c-186590d21c4d,0,3,2,0,1,27,1546919,1
eacf54d4-0f6b-11eb-8b8c-186590d21c4d,2,30,1,1004,2,3,8,1,332,6,7,3,2,4,13,0,1,eacf59ca-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,1,8,218916,1
ead0b982-0f6b-11eb-8b8c-186590d21c4d,1,20,1,1007,4,1,14,1,775,6,9,3,1,4,1,4,1,ead0beb4-0f6b-11eb-8b8c-186590d21c4d,1,2,1,1,3,30,1280051,0
ead21516-0f6b-11eb-8b8c-186590d21c4d,3,49,2,1004,3,4,13,0,932,6,8,2,2,4,3,0,1,ead21dd6-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,1,4,795836,1
ead383c4-0f6b-11eb-8b8c-186590d21c4d,0,18,1,1002,1,1,9,1,274,4,7,3,2,3,10,3,1,ead38a40-0f6b-11eb-8b8c-186590d21c4d,1,2,3,0,1,18,890822,0
ead5a334-0f6b-11eb-8b8c-186590d21c4d,3,71,2,1005,1,3,13,1,876,2,8,2,2,3,2,2,1,ead5a9ba-0f6b-11eb-8b8c-186590d21c4d,0,3,1,1,2,98,387917,1
ead711ec-0f6b-11eb-8b8c-186590d21c4d,1,89,2,1008,5,1,5,0,751,9,8,4,1,4,8,0,1,ead71d22-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,4,36,1884264,0
ead89878-0f6b-11eb-8b8c-186590d21c4d,3,95,2,1004,1,1,15,1,967,4,8,1,2,1,2,3,0,ead89e2c-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,3,79,1178721,0
eada01cc-0f6b-11eb-8b8c-186590d21c4d,1,25,1,1009,1,3,1,1,662,7,7,4,2,3,14,4,0,eada0708-0f6b-11eb-8b8c-186590d21c4d,2,4,3,1,1,2,650305,0
eadb6b2a-0f6b-11eb-8b8c-186590d21c4d,3,81,2,1008,5,4,4,0,802,9,8,2,2,2,6,3,1,eadb6ff8-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,0,24,1197428,1
eadcc51a-0f6b-11eb-8b8c-186590d21c4d,2,49,1,1002,5,5,14,0,649,4,8,1,2,1,8,0,1,eadcc9d4-0f6b-11eb-8b8c-186590d21c4d,0,3,1,0,1,41,31711,1
eade23b0-0f6b-11eb-8b8c-186590d21c4d,3,92,1,1002,3,1,9,0,323,7,8,3,2,2,12,2,1,eade286a-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,3,58,519814,1
eadface4-0f6b-11eb-8b8c-186590d21c4d,3,81,2,1007,4,5,1,1,801,6,8,2,2,4,1,0,1,eadfb1bc-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,1,95,721806,1
eae10274-0f6b-11eb-8b8c-186590d21c4d,1,90,2,1005,3,5,5,0,582,8,8,3,2,2,14,1,1,eae109a4-0f6b-11eb-8b8c-186590d21c4d,0,3,2,0,1,8,1507772,1
eae27d0c-0f6b-11eb-8b8c-186590d21c4d,1,58,1,1005,4,4,3,1,314,2,8,1,2,2,12,3,1,eae28284-0f6b-11eb-8b8c-186590d21c4d,1,1,2,1,2,61,359260,0
eae3e098-0f6b-11eb-8b8c-186590d21c4d,2,53,2,1009,3,5,3,1,221,5,8,4,1,4,5,0,1,eae3e5de-0f6b-11eb-8b8c-186590d21c4d,0,2,1,0,1,47,1774327,0
eae54b54-0f6b-11eb-8b8c-186590d21c4d,3,92,1,1004,1,1,17,0,632,6,8,4,2,2,4,0,0,eae550ae-0f6b-11eb-8b8c-186590d21c4d,0,1,1,1,3,11,1257617,0
eae6b444-0f6b-11eb-8b8c-186590d21c4d,2,27,2,1005,2,1,18,1,649,8,1,3,1,3,10,3,0,eae6b9d0-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,4,75,1029465,0
eae85f92-0f6b-11eb-8b8c-186590d21c4d,2,21,1,1004,5,5,2,1,590,9,1,4,2,1,2,4,1,eae86456-0f6b-11eb-8b8c-186590d21c4d,0,3,1,1,0,58,1477505,1
eae9dde0-0f6b-11eb-8b8c-186590d21c4d,3,50,2,1006,1,2,11,0,187,4,8,2,1,2,9,1,1,eae9e3bc-0f6b-11eb-8b8c-186590d21c4d,1,4,1,0,3,38,1407397,0
eaeb55e4-0f6b-11eb-8b8c-186590d21c4d,3,39,1,1007,3,1,13,0,337,1,2,3,2,3,2,1,1,eaeb5b3e-0f6b-11eb-8b8c-186590d21c4d,1,3,3,0,0,9,899157,1
eaecbf60-0f6b-11eb-8b8c-186590d21c4d,1,50,2,1004,5,4,14,1,994,2,8,1,2,3,12,4,1,eaecc442-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,0,79,341413,1
eaee3944-0f6b-11eb-8b8c-186590d21c4d,1,45,2,1005,2,1,2,1,477,7,8,2,2,2,2,3,1,eaee3ed0-0f6b-11eb-8b8c-186590d21c4d,1,2,3,1,1,12,424707,0
eaef9d8e-0f6b-11eb-8b8c-186590d21c4d,2,25,1,1001,5,4,18,1,484,2,9,3,2,3,7,0,1,eaefa2a2-0f6b-11eb-8b8c-186590d21c4d,0,3,3,1,0,21,1460923,1
eaf127ee-0f6b-11eb-8b8c-186590d21c4d,1,95,1,1009,5,5,2,1,604,3,8,3,2,3,6,2,0,eaf12d7a-0f6b-11eb-8b8c-186590d21c4d,2,2,2,1,2,50,73538,0
eaf2a312-0f6b-11eb-8b8c-186590d21c4d,1,32,1,1004,2,5,3,1,255,3,4,1,2,3,10,2,1,eaf2aac4-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,1,92,567916,1
eaf4190e-0f6b-11eb-8b8c-186590d21c4d,2,23,2,1001,2,5,2,1,428,8,8,3,2,2,6,3,0,eaf41ec2-0f6b-11eb-8b8c-186590d21c4d,1,1,3,0,1,8,659859,0
eaf598d8-0f6b-11eb-8b8c-186590d21c4d,3,58,1,1004,3,5,2,1,984,2,8,1,2,1,10,4,1,eaf59dba-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,3,28,1814663,1
eaf7268a-0f6b-11eb-8b8c-186590d21c4d,3,71,2,1008,2,3,2,1,308,2,8,3,1,3,13,0,0,eaf72c2a-0f6b-11eb-8b8c-186590d21c4d,1,2,1,0,0,89,1408223,0
eaf8aed8-0f6b-11eb-8b8c-186590d21c4d,1,60,1,1009,2,2,4,0,220,2,8,4,2,4,2,1,1,eaf8b43c-0f6b-11eb-8b8c-186590d21c4d,0,4,3,0,3,29,754519,0
eafa3438-0f6b-11eb-8b8c-186590d21c4d,3,67,1,1003,2,4,9,1,929,6,8,3,2,1,7,1,1,eafa39f6-0f6b-11eb-8b8c-186590d21c4d,0,3,2,1,1,83,485449,1
eafba52a-0f6b-11eb-8b8c-186590d21c4d,0,15,2,1005,3,5,15,1,780,8,7,2,2,1,14,3,1,eafbaaca-0f6b-11eb-8b8c-186590d21c4d,0,2,3,1,2,96,656537,0
eafd1806-0f6b-11eb-8b8c-186590d21c4d,1,48,2,1003,2,4,11,1,876,6,8,2,2,4,13,1,1,eafd1d24-0f6b-11eb-8b8c-186590d21c4d,0,3,4,0,3,80,1450259,1
eafeabda-0f6b-11eb-8b8c-186590d21c4d,0,19,1,1001,4,5,5,1,883,5,8,3,2,1,3,2,1,eafeb120-0f6b-11eb-8b8c-186590d21c4d,1,3,3,1,4,34,112191,1
eb001de4-0f6b-11eb-8b8c-186590d21c4d,2,20,1,1007,5,5,11,1,810,5,1,3,1,1,1,3,1,eb002348-0f6b-11eb-8b8c-186590d21c4d,0,2,3,1,4,10,882222,0
eb018102-0f6b-11eb-8b8c-186590d21c4d,0,19,2,1007,4,5,4,1,582,7,7,4,2,3,12,2,1,eb0186ac-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,3,47,932555,1
eb031b8e-0f6b-11eb-8b8c-186590d21c4d,3,32,2,1006,4,3,7,1,834,6,5,4,2,2,12,2,1,eb03216a-0f6b-11eb-8b8c-186590d21c4d,0,4,1,1,2,17,172132,0
eb04b048-0f6b-11eb-8b8c-186590d21c4d,3,56,2,1002,2,3,18,0,830,3,8,4,2,1,1,0,1,eb04b5d4-0f6b-11eb-8b8c-186590d21c4d,2,2,3,0,4,62,992598,0
eb0636c0-0f6b-11eb-8b8c-186590d21c4d,1,45,2,1007,5,1,7,1,416,6,8,1,2,4,14,1,1,eb063bb6-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,0,35,793997,1
eb07b568-0f6b-11eb-8b8c-186590d21c4d,2,66,1,1009,4,2,4,0,503,5,8,3,2,1,2,3,0,eb07bac2-0f6b-11eb-8b8c-186590d21c4d,1,4,2,1,4,69,856377,0
eb095ac6-0f6b-11eb-8b8c-186590d21c4d,1,91,2,1004,1,5,16,1,163,4,8,3,2,1,11,1,1,eb096002-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,4,22,650460,1
eb0ae9e0-0f6b-11eb-8b8c-186590d21c4d,2,94,2,1007,2,5,13,0,486,2,8,2,2,4,13,3,1,eb0af002-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,2,90,933770,1
eb0c7422-0f6b-11eb-8b8c-186590d21c4d,1,40,2,1009,3,3,4,1,421,6,2,4,1,2,14,3,0,eb0c79fe-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,0,22,886698,0
eb0de866-0f6b-11eb-8b8c-186590d21c4d,3,59,1,1004,2,5,17,1,506,5,8,2,1,2,3,3,1,eb0dedd4-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,4,15,890905,0
eb0f5b4c-0f6b-11eb-8b8c-186590d21c4d,1,25,1,1000,5,5,5,1,365,5,2,1,2,1,5,3,1,eb0f6506-0f6b-11eb-8b8c-186590d21c4d,0,3,1,0,3,87,1651433,1
eb10c374-0f6b-11eb-8b8c-186590d21c4d,2,71,2,1004,4,1,5,1,854,6,8,1,1,4,11,3,0,eb10c93c-0f6b-11eb-8b8c-186590d21c4d,2,1,2,1,2,74,166278,0
eb1243ac-0f6b-11eb-8b8c-186590d21c4d,3,96,2,1003,4,3,12,0,111,9,8,4,1,1,7,4,1,eb124b40-0f6b-11eb-8b8c-186590d21c4d,1,1,3,1,0,45,1652093,0
eb13cb64-0f6b-11eb-8b8c-186590d21c4d,1,94,1,1003,1,1,2,1,744,5,8,1,2,4,12,3,1,eb13d0dc-0f6b-11eb-8b8c-186590d21c4d,0,2,1,0,0,66,610220,0
eb153d14-0f6b-11eb-8b8c-186590d21c4d,2,40,1,1003,4,4,11,0,827,3,8,2,2,2,12,0,0,eb1542dc-0f6b-11eb-8b8c-186590d21c4d,0,2,4,1,0,72,1068447,0
eb16b162-0f6b-11eb-8b8c-186590d21c4d,1,60,1,1007,5,3,18,1,166,7,8,1,2,4,13,1,1,eb16b950-0f6b-11eb-8b8c-186590d21c4d,0,3,2,0,0,75,197856,1
eb184f72-0f6b-11eb-8b8c-186590d21c4d,2,58,2,1002,4,5,7,0,400,4,8,2,2,4,14,1,1,eb185576-0f6b-11eb-8b8c-186590d21c4d,0,3,2,1,3,35,677613,1
eb19b9fc-0f6b-11eb-8b8c-186590d21c4d,3,44,2,1005,3,2,8,1,158,5,8,4,2,3,13,2,1,eb19befc-0f6b-11eb-8b8c-186590d21c4d,0,3,1,0,1,59,1399270,1
eb1b367e-0f6b-11eb-8b8c-186590d21c4d,1,60,2,1000,5,1,11,0,834,2,8,1,2,4,11,2,1,eb1b3b38-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,0,67,856979,1
eb1cb1e8-0f6b-11eb-8b8c-186590d21c4d,3,95,1,1008,2,4,19,1,549,5,8,3,2,3,10,2,0,eb1cb74c-0f6b-11eb-8b8c-186590d21c4d,2,3,1,1,3,42,1015930,0
eb1e2884-0f6b-11eb-8b8c-186590d21c4d,3,60,1,1008,1,4,11,1,162,5,8,2,2,1,4,0,1,eb1e2d84-0f6b-11eb-8b8c-186590d21c4d,1,3,3,0,0,77,477188,1
eb1fa70e-0f6b-11eb-8b8c-186590d21c4d,1,81,1,1002,5,2,14,0,886,6,8,2,2,4,3,3,1,eb1fad30-0f6b-11eb-8b8c-186590d21c4d,1,2,2,0,0,34,1443168,0
eb2188ee-0f6b-11eb-8b8c-186590d21c4d,2,87,2,1004,4,3,19,1,248,2,8,4,1,1,1,0,1,eb218eca-0f6b-11eb-8b8c-186590d21c4d,2,1,4,1,1,89,1993245,0
eb22f5c6-0f6b-11eb-8b8c-186590d21c4d,1,55,2,1009,3,1,8,1,292,7,8,1,2,1,14,3,1,eb22faee-0f6b-11eb-8b8c-186590d21c4d,0,3,4,0,3,48,1678898,1
eb245c54-0f6b-11eb-8b8c-186590d21c4d,0,16,1,1007,1,5,14,1,681,6,5,4,2,1,6,0,1,eb246122-0f6b-11eb-8b8c-186590d21c4d,0,3,2,1,4,97,946911,1
eb25dcc8-0f6b-11eb-8b8c-186590d21c4d,1,42,1,1001,1,5,18,0,145,2,8,2,2,2,10,4,1,eb25e1a0-0f6b-11eb-8b8c-186590d21c4d,2,3,2,0,3,90,94301,1
eb274afe-0f6b-11eb-8b8c-186590d21c4d,2,80,2,1001,2,1,1,0,300,9,8,2,2,4,5,2,1,eb274fd6-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,1,85,449930,1
eb28b2b8-0f6b-11eb-8b8c-186590d21c4d,1,77,2,1004,1,2,14,1,440,6,8,4,1,4,1,4,0,eb28b81c-0f6b-11eb-8b8c-186590d21c4d,1,4,4,0,3,7,174606,0
eb2a18c4-0f6b-11eb-8b8c-186590d21c4d,0,13,1,1000,5,4,18,1,880,7,7,1,2,2,13,1,1,eb2a1d92-0f6b-11eb-8b8c-186590d21c4d,0,3,2,1,2,34,85535,1
eb2b8c36-0f6b-11eb-8b8c-186590d21c4d,2,80,1,1008,4,1,19,1,439,6,8,2,2,2,11,0,0,eb2b919a-0f6b-11eb-8b8c-186590d21c4d,1,4,4,0,2,26,353986,0
eb2d04da-0f6b-11eb-8b8c-186590d21c4d,2,50,1,1003,2,3,3,0,743,5,8,4,1,2,11,2,1,eb2d0a70-0f6b-11eb-8b8c-186590d21c4d,2,1,4,1,4,95,654948,0
eb2e6f82-0f6b-11eb-8b8c-186590d21c4d,3,82,1,1001,4,4,15,1,843,1,8,3,2,2,12,2,1,eb2e74c8-0f6b-11eb-8b8c-186590d21c4d,2,3,2,1,3,44,872320,1
eb2ff186-0f6b-11eb-8b8c-186590d21c4d,3,53,2,1000,1,4,8,0,498,2,8,2,2,3,7,3,1,eb2ff654-0f6b-11eb-8b8c-186590d21c4d,2,3,2,0,4,75,373739,1
eb315daa-0f6b-11eb-8b8c-186590d21c4d,2,34,2,1008,1,1,14,1,599,7,7,4,2,4,12,0,0,eb316354-0f6b-11eb-8b8c-186590d21c4d,0,2,3,0,4,29,1016602,0
eb32c01e-0f6b-11eb-8b8c-186590d21c4d,3,20,1,1004,4,3,3,1,229,2,2,1,1,3,2,3,0,eb32c62c-0f6b-11eb-8b8c-186590d21c4d,0,4,1,0,4,63,373418,0
eb342d5a-0f6b-11eb-8b8c-186590d21c4d,2,75,1,1003,4,2,18,1,368,4,8,1,2,2,3,0,1,eb343214-0f6b-11eb-8b8c-186590d21c4d,1,3,3,0,3,62,850748,1
eb35ab8a-0f6b-11eb-8b8c-186590d21c4d,1,68,2,1007,4,4,16,1,981,6,8,2,1,1,10,1,1,eb35b17a-0f6b-11eb-8b8c-186590d21c4d,1,3,2,1,4,1,681805,0
eb3770b4-0f6b-11eb-8b8c-186590d21c4d,3,26,1,1008,4,4,12,1,920,3,4,4,2,3,6,4,1,eb377604-0f6b-11eb-8b8c-186590d21c4d,0,1,1,1,1,68,596518,0
eb38df58-0f6b-11eb-8b8c-186590d21c4d,1,31,1,1000,4,2,12,1,681,2,2,2,2,1,13,1,1,eb38e476-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,0,72,1567580,1
eb3a37a4-0f6b-11eb-8b8c-186590d21c4d,3,90,1,1001,5,4,2,1,314,6,8,2,2,3,3,2,1,eb3a3c5e-0f6b-11eb-8b8c-186590d21c4d,2,3,1,1,3,42,691217,1
eb3b85e6-0f6b-11eb-8b8c-186590d21c4d,3,71,2,1005,4,5,4,0,579,7,8,1,2,2,4,0,1,eb3b8aaa-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,2,98,1839606,1
eb3d430e-0f6b-11eb-8b8c-186590d21c4d,3,38,2,1008,5,4,8,1,676,3,7,2,1,3,8,4,0,eb3d494e-0f6b-11eb-8b8c-186590d21c4d,2,2,4,0,2,89,447879,0
eb3e9902-0f6b-11eb-8b8c-186590d21c4d,3,45,1,1009,3,5,13,1,269,4,8,4,2,3,10,4,1,eb3e9d9e-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,3,67,1662009,1
eb3fee06-0f6b-11eb-8b8c-186590d21c4d,3,78,1,1005,1,3,9,0,346,7,8,2,2,1,2,3,1,eb3ff2a2-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,1,30,1819815,1
eb416164-0f6b-11eb-8b8c-186590d21c4d,2,69,1,1008,1,4,1,1,599,5,8,1,1,2,8,2,1,eb4166f0-0f6b-11eb-8b8c-186590d21c4d,2,4,1,1,4,31,1684621,0
eb42ba5a-0f6b-11eb-8b8c-186590d21c4d,1,21,2,1004,4,4,6,1,387,5,9,2,2,4,4,0,1,eb42beec-0f6b-11eb-8b8c-186590d21c4d,2,3,2,1,0,71,1293639,1
eb44002c-0f6b-11eb-8b8c-186590d21c4d,1,28,2,1002,3,5,15,1,185,2,4,2,2,3,6,1,1,eb4404c8-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,4,46,504208,1
eb455b34-0f6b-11eb-8b8c-186590d21c4d,1,38,2,1000,2,5,5,0,614,2,6,3,2,1,1,3,1,eb45602a-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,0,12,620725,1
eb46b416-0f6b-11eb-8b8c-186590d21c4d,0,19,1,1005,3,5,10,1,174,4,3,3,2,2,5,0,1,eb46b948-0f6b-11eb-8b8c-186590d21c4d,0,1,2,1,0,81,886584,0
eb4824b8-0f6b-11eb-8b8c-186590d21c4d,3,94,2,1002,4,3,4,0,100,3,8,4,2,3,14,3,1,eb482a9e-0f6b-11eb-8b8c-186590d21c4d,0,2,3,1,1,85,1483497,0
eb498bfa-0f6b-11eb-8b8c-186590d21c4d,3,72,1,1007,3,3,14,0,258,8,8,2,1,3,12,0,0,eb49919a-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,0,75,946839,0
eb4aff8a-0f6b-11eb-8b8c-186590d21c4d,0,18,1,1000,3,3,10,1,780,9,9,3,2,3,7,0,0,eb4b0570-0f6b-11eb-8b8c-186590d21c4d,0,2,2,1,3,5,871331,0
eb4c7860-0f6b-11eb-8b8c-186590d21c4d,2,86,2,1002,4,4,15,0,384,8,8,2,2,2,8,1,1,eb4c7e96-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,4,89,890005,0
eb4df406-0f6b-11eb-8b8c-186590d21c4d,3,74,2,1002,5,2,2,1,181,9,8,4,2,1,5,4,1,eb4df8a2-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,4,22,905155,1
eb4f6764-0f6b-11eb-8b8c-186590d21c4d,1,47,2,1002,4,4,4,0,618,6,8,2,2,3,3,1,1,eb4f6fc0-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,2,63,969759,1
eb50dafe-0f6b-11eb-8b8c-186590d21c4d,3,70,1,1008,1,1,10,1,821,3,8,1,1,4,1,2,1,eb50e076-0f6b-11eb-8b8c-186590d21c4d,0,4,2,0,4,70,18404,0
eb523318-0f6b-11eb-8b8c-186590d21c4d,3,89,2,1000,1,3,3,0,404,4,8,1,2,2,5,0,1,eb523868-0f6b-11eb-8b8c-186590d21c4d,0,4,2,1,4,55,606760,0
eb5399d8-0f6b-11eb-8b8c-186590d21c4d,3,56,1,1002,2,4,1,1,154,1,8,2,1,1,3,4,0,eb539ff0-0f6b-11eb-8b8c-186590d21c4d,0,3,3,1,0,91,763719,0
eb554bca-0f6b-11eb-8b8c-186590d21c4d,2,70,2,1006,1,3,5,0,119,4,8,2,2,2,11,0,0,eb55519c-0f6b-11eb-8b8c-186590d21c4d,1,2,1,0,3,80,1135853,0
eb56b4c4-0f6b-11eb-8b8c-186590d21c4d,2,52,2,1003,1,4,12,1,311,5,8,3,1,1,2,3,1,eb56ba82-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,3,19,981709,0
eb584a1e-0f6b-11eb-8b8c-186590d21c4d,2,50,2,1008,4,3,18,0,979,1,8,2,1,3,12,2,1,eb584f8c-0f6b-11eb-8b8c-186590d21c4d,1,4,4,0,2,65,427899,0
eb59918a-0f6b-11eb-8b8c-186590d21c4d,3,70,2,1006,2,4,16,1,925,6,8,4,2,1,5,0,1,eb5996a8-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,2,98,1401959,1
eb5adafe-0f6b-11eb-8b8c-186590d21c4d,2,61,1,1004,4,5,9,0,908,1,8,4,2,3,13,2,1,eb5ae09e-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,3,46,444416,1
eb5c3908-0f6b-11eb-8b8c-186590d21c4d,3,84,2,1001,3,1,2,1,101,4,8,1,2,2,7,4,1,eb5c3e3a-0f6b-11eb-8b8c-186590d21c4d,1,2,1,1,3,36,1506727,0
eb5dadec-0f6b-11eb-8b8c-186590d21c4d,1,26,1,1007,4,5,11,1,349,3,4,4,2,2,7,3,0,eb5db3f0-0f6b-11eb-8b8c-186590d21c4d,0,2,4,1,4,22,131283,0
eb5ef95e-0f6b-11eb-8b8c-186590d21c4d,3,44,1,1005,1,2,2,1,283,4,8,1,2,2,4,4,1,eb5efe5e-0f6b-11eb-8b8c-186590d21c4d,2,1,4,1,1,86,269027,0
eb603f1c-0f6b-11eb-8b8c-186590d21c4d,2,50,1,1007,4,3,15,1,695,6,8,3,1,2,4,0,0,eb604444-0f6b-11eb-8b8c-186590d21c4d,0,3,3,1,1,36,1924614,0
eb61a2e4-0f6b-11eb-8b8c-186590d21c4d,1,89,1,1000,1,3,5,0,243,6,8,1,2,4,8,4,1,eb61a794-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,4,56,384262,1
eb62f9e6-0f6b-11eb-8b8c-186590d21c4d,1,26,1,1004,5,3,5,1,511,2,2,1,2,2,6,1,0,eb62ff04-0f6b-11eb-8b8c-186590d21c4d,0,4,4,1,3,27,766341,0
eb646c36-0f6b-11eb-8b8c-186590d21c4d,2,88,2,1003,2,5,19,1,314,1,8,1,2,1,1,3,1,eb647122-0f6b-11eb-8b8c-186590d21c4d,2,3,2,1,3,39,170029,1
eb65c78e-0f6b-11eb-8b8c-186590d21c4d,1,43,2,1009,1,2,10,1,595,4,8,2,2,2,14,3,0,eb65cd60-0f6b-11eb-8b8c-186590d21c4d,0,2,3,1,4,37,1529622,0
